gene,fdr,stat
RPS13,5.554958248217038e-4,-2.873265354690317
RPS19,5.554958248217038e-4,-2.6964602045085715
RPL11,5.554958248217038e-4,-2.5404019545000853
PSMB2,5.554958248217038e-4,-2.5048682949418573
NUP93,5.554958248217038e-4,-2.4797657922379313
RPL18A,5.554958248217038e-4,-2.405431188695057
COPB1,5.554958248217038e-4,-2.257775067455371
POLR2D,5.554958248217038e-4,-2.236874607439222
COPS4,5.554958248217038e-4,-2.2159532575594687
PSMD6,5.554958248217038e-4,-2.2143364949955
PSMC1,5.554958248217038e-4,-2.2077917804327507
RPS3A,5.554958248217038e-4,-2.2026088568128315
PSMD11,5.554958248217038e-4,-2.1996312551652792
RPL35A,5.554958248217038e-4,-2.1013236454154294
RPS8,5.554958248217038e-4,-2.0866107596289876
RPL34,5.554958248217038e-4,-2.0290258728700614
POLR2A,5.554958248217038e-4,-2.0162958502992594
RPL36,5.554958248217038e-4,-2.0003167538892472
PSMD7,9.522785568372064e-4,-1.9277387668870933
COPA,9.522785568372064e-4,-1.8877885690028746
PSMC4,9.522785568372064e-4,-1.8474496537121052
POLR2F,0.001363489751835091,-1.843293715908968
RPS9,0.0016664874744651112,-1.7196965571259626
PSMC2,0.0016664874744651112,-1.688157601112366
RPL6,0.004399526932587894,-1.5229686399724933
RPS11,0.004614888390826462,-1.5028917611259018
RPL9,0.01892653631713948,-1.3021221151451117
NUP133,0.01892653631713948,-1.292366750977958
RPL5,0.020342640205539633,-1.275043340249203
POLA1,0.02233093215783249,-1.2601701523767537
NUP54,0.04062063219008709,-1.1676546079263093
NUP205,0.04062063219008709,-1.1600640291783355
PSMB3,0.05513692844087425,-1.1056266014436533
COPS6,0.05513692844087425,-1.1037063535571225
NUP98,0.05513692844087425,-1.099063199982664
PSMA3,0.05943805325592231,-1.0757296275996815
COPZ1,0.08836887634866347,-1.006286344707916
RPL3,0.23655351150696868,-0.8289350346508961
RPL30,0.26586884784928005,-0.8028993331357037
COPS2,0.31721589076443396,-0.7617087615584163
PSMD1,0.6709034695980762,-0.5858244203620202
RPL27,0.6839740734483235,-0.5735126513123487
RPS27,0.8001465208792253,-0.5160854682699523
RPS24,1,-0.27919757420216773
COPS8,1,-0.19881236792270884
IL1F10,1,1.4297833901522352
RPS7,1,1.5050772479973293
LYZL6,1,1.678245230619459
MRGPRD,1,1.6952272963699355
OC90,1,1.706099814351888
DMRTB1,1,1.8851879473291147
OR9Q2,1,1.901694757549486
HTR3D,1,1.9022807931125039
DMRTC2,1,1.9072838906474328
KRT25,1,1.913527581955617
TPH2,1,1.9162103030518045
PIWIL3,1,1.9539460457661235
FCRL4,1,1.9966115727201752
RNASE9,1,2.044621985505349
OTUD6A,1,2.04595524715868
KRT9,1,2.068247990214332
KRT74,1,2.1200389111081552
RPTN,1,2.127977510380748
SPATA16,1,2.153211430051862
OLIG2,1,2.1543124113296606
OR12D2,1,2.1601501704229817
LUZP4,1,2.1710532735615113
ADH7,1,2.1945236633419483
LHX5,1,2.1981093063692225
CYP7A1,1,2.23119670891563
TAS2R13,1,2.2527615139871657
CRYGB,1,2.270824731829561
NPSR1,1,2.2735888859273445
ABCG8,1,2.277424212712705
RXFP2,1,2.2780500190062893
NPHS2,1,2.3138016881817345
POU4F2,1,2.3378419869673013
CABP5,1,2.350822598712036
KRT77,1,2.3624914119043954
IL22,1,2.4315530218965913
TAAR8,1,2.435222029343786
SAGE1,1,2.4535421198258547
TAS2R9,1,2.46861483674096
VN1R2,1,2.472855127159295
TRIM42,1,2.4744139346785765
TAAR1,1,2.474971828088253
MAGEB3,1,2.4983345379788675
PLA2G2E,1,2.519141749687571
DEFB129,1,2.652678716582872
TGM6,1,2.674484143081254
NLRP5,1,2.7962606773283962
FAM71B,1,2.8438026173317974
OR52E8,1,2.9950718283765734
